,BookingID_Date,Data_Ping_time,Planned_ETA,actual_eta,Curr_lat,Curr_lon,ontime,delay,trip_start_date,trip_end_date,TRANSPORTATION_DISTANCE_IN_KM,Minimum_kms_to_be_covered_in_a_day,Org_latitude,Org_longitude,Des_latitude,Des_longitude,vehicleType_32_FT_Multi-Axle_14MT_-_HCV,vehicleType_32_FT_Single-Axle_7MT_-_HCV,vehicleType_40_FT_3XL_Trailer_35MT,vehicleType_40_FT_Flat_Bed_Multi-Axle_27MT_-_Trailer,vehicleType_OTROS,customerID_DMREXCHEUX,customerID_FILEXCHE19,customerID_LTLEXMUM40,customerID_OTROS,supplierID_999,supplierID_55471,supplierID_55556,supplierID_OTROS,Material_Shipped_AUTO_PARTS,Material_Shipped_OTROS,weather_code,temperature_max,temperature_min
10,1598123668.0,1598452809.0,1598285788.0,1598625394.203,22.71883,88.27623,0,1,1598378880.0,0.0,240.0,250.0,26.19229040350968,91.75127677536253,23.176713,86.933714,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,33,25
11,1598292832.0,1598616910.0,1598497132.0,1598618447.61,24.3954741666666,87.7982497222222,0,1,1598379180.0,0.0,362.0,250.0,23.67348,86.129379,24.734179,87.626042,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,31,23
12,1597850894.0,1597998008.0,1598051714.0,1598483115.143,25.646603,88.13439,0,1,1597922040.0,0.0,352.0,250.0,23.52526791608896,87.26442434857088,25.641719007694395,88.12781912972429,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,65,31,24
13,1598131005.0,1597926011.0,1598227485.0,1598400372.843,28.6455844444444,77.7851344444444,0,1,1598367060.0,0.0,50.0,250.0,26.19229040350968,91.75127677536253,28.927021,77.642158,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,63,33,26
14,1598037086.0,1597926011.0,1598131106.0,1598370618.883,28.6455844444444,77.7851344444444,0,1,1598365500.0,1598366760.0,43.0,250.0,26.19229040350968,91.75127677536253,28.553524,77.573405,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,33,26
15,1597946249.0,1598282108.0,1598054789.0,1598375333.603,28.655277,77.47222,0,1,1598352480.0,1598366520.0,84.9,250.0,28.658633,77.438643,29.420166,77.784542,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,51,32,25
16,1597945985.0,1598366416.0,1598044505.0,1598371249.457,28.9252,77.65082,0,1,1598353560.0,1598366520.0,56.0,250.0,28.658633,77.438643,28.697729,77.768095,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,51,32,25
17,1597947813.0,1598363709.0,1598039073.0,1598369496.63,28.711,77.4591,0,1,1598354040.0,1598366520.0,35.0,250.0,28.658633,77.438643,28.91386,77.54849,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,51,32,25
18,1598033712.0,1598285709.0,1598127732.0,1598371572.733,28.9241052777777,77.6650572222222,0,1,1598357100.0,1598366760.0,43.0,250.0,26.19229040350968,91.75127677536253,28.553524,77.573405,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,63,33,26
19,1597772041.0,1597926011.0,1597870561.0,1598366800.54,28.6455844444444,77.7851344444444,0,1,1598022060.0,1598365320.0,56.0,250.0,28.658633,77.438643,28.697729,77.768095,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,53,32,25
20,1597772140.0,1598313609.0,1597870660.0,1598361928.51,28.643333,77.43472,0,1,1598009940.0,1598357040.0,56.0,250.0,28.658633,77.438643,28.697729,77.768095,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,53,32,25
21,1597772516.0,1598285709.0,1597906976.0,1598364204.09,28.9241052777777,77.6650572222222,0,1,1598011140.0,1598357040.0,160.0,250.0,28.658633,77.438643,29.660051,77.724463,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,53,32,25
22,1597771722.0,1597926309.0,1597880262.0,1598355069.517,29.355766,77.71299,0,1,1598007720.0,1598352360.0,84.9,250.0,28.658633,77.438643,29.420166,77.784542,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,53,32,25
23,1597771806.0,1598351420.0,1597880346.0,1598359141.677,28.86373,77.64213,0,1,1598022000.0,1598352360.0,84.9,250.0,28.658633,77.438643,29.420166,77.784542,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,53,32,25
24,1597772959.0,1598282108.0,1597865959.0,1598356195.077,28.655277,77.47222,0,1,1598349660.0,1598352360.0,40.0,250.0,28.658633,77.438643,28.927021,77.642158,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,51,32,25
25,1597851511.0,1597938308.0,1598007391.0,1597941891.663,22.56322,88.320045,1,0,1597923480.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,65,26,25
26,1597851699.0,1597942820.0,1598007579.0,1597940060.827,22.742346,88.27055,1,0,1597923600.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,26,25
27,1597851253.0,1597938308.0,1598007133.0,1597941498.49,22.579168,88.33278,1,0,1597931700.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,65,26,25
28,1597765438.0,1597941908.0,1597921318.0,1597936214.88,22.965487,88.421844,0,1,1597838700.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,65,31,25
29,1597767079.0,1597930810.0,1597856599.0,1597939038.017,22.2302555555555,84.8708224999999,0,1,1597838940.0,1597933260.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,63,30,25
30,1597764859.0,1597926309.0,1597920739.0,1597936172.603,22.9697727777777,88.4217666666666,0,1,1597837920.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,31,25
31,1597765354.0,1597932910.0,1597921234.0,1597936214.73,22.965487,88.421844,0,1,1597838280.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,31,25
32,1597332484.0,1597622710.0,1597415824.0,1597937806.953,13.02497,77.71881,0,1,1597824540.0,1597933260.0,12.0,250.0,13.007503209603689,77.66509885593489,13.0631,77.590597,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,53,26,18
33,1597691784.0,1597831507.0,1597892604.0,1597936040.267,25.640345,88.135704,0,1,1597837560.0,1597933260.0,352.0,250.0,23.52526791608896,87.26442434857088,25.641719007694395,88.12781912972429,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,31,25
34,1597764774.0,1597932314.0,1597920654.0,1597936175.433,22.96988,88.4216166666666,0,1,1597837680.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,31,25
35,1597673400.0,1597849510.0,1597829280.0,1597936271.087,22.9738391666666,88.4235263888888,0,1,1597832460.0,1597933260.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,65,31,25
36,1597692744.0,1597937407.0,1597782264.0,1597938533.177,22.2239041666666,84.7571611111111,0,1,1597839720.0,1597933260.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,63,30,25
37,1597686210.0,1597778109.0,1597774830.0,1597842028.193,22.21484,84.66927,0,1,1597833720.0,1597837500.0,30.0,275.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,63,30,25
38,1597238436.0,1597705810.0,1597465176.0,1597840824.32,22.3905,84.69906,0,1,1597829820.0,1597837500.0,427.0,250.0,23.508352,87.326459,22.258833,84.679293,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,61,30,25
39,1597238514.0,1597796110.0,1597465254.0,1597839982.48,22.22146,84.66178,0,1,1597829940.0,1597837500.0,427.0,250.0,23.508352,87.326459,22.258833,84.679293,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,61,30,25
40,1597672649.0,1597830610.0,1597828529.0,1597827342.39,22.96988,88.4216166666666,1,0,1597769760.0,1597824000.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,30,25
41,1597672929.0,1597830610.0,1597828809.0,1597827465.66,22.968737,88.41729,1,0,1597771380.0,1597824000.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,30,25
42,1597673012.0,1597831207.0,1597828892.0,1597827359.827,22.9709852777777,88.4200072222222,1,0,1597771500.0,1597824000.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,63,30,25
43,1597673105.0,1597831808.0,1597828985.0,1597827354.963,22.9706202777777,88.4206725,1,0,1597771680.0,1597824000.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,63,30,25
44,1597672811.0,1597831207.0,1597828691.0,1597827347.57,22.9701697222222,88.4212516666666,1,0,1597770480.0,1597824000.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,63,30,25
45,1597692236.0,1597746008.0,1597781756.0,1597828466.097,22.212584,84.66703,0,1,1597741810.0,1597824000.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,63,30,25
46,1597524904.0,1597622710.0,1597615024.0,1597743595.56,13.072899,77.59518,0,1,1597677000.0,1597742460.0,31.7,250.0,16.560192249175344,80.79229309159953,13.0631,77.590597,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,63,27,19
47,1597339067.0,1597738808.0,1597495187.0,1597750141.237,24.959642,83.95942,0,1,1597418880.0,1597742460.0,245.0,275.0,26.19229040350968,91.75127677536253,25.259515,83.239894,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,65,32,25
48,1597431996.0,1597622710.0,1597517976.0,1597745303.43,13.02497,77.71881,0,1,1597650420.0,1597742460.0,19.7,250.0,13.007503209603689,77.66509885593489,13.118723,77.68797,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,61,27,19
49,1597345739.0,1597720213.0,1597476059.0,1597752449.327,23.645765,86.10093,0,1,1597418340.0,1597742460.0,148.0,250.0,23.67348,86.129379,23.250966,85.241196,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,31,25
50,1597176182.0,1597315806.0,1597265702.0,1597689615.1,22.220488,84.656624,0,1,1597168982.0,1597417980.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,32,25
51,1597258819.0,1597622710.0,1597344019.0,1597688318.283,13.02497,77.71881,0,1,1597251619.0,1597650240.0,17.5,250.0,13.007503209603689,77.66509885593489,13.01693928244564,77.76302640284463,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,61,27,19
52,1596548404.0,1596845108.0,1596704284.0,1597363251.447,22.621237,88.37781,0,1,1596541204.0,1597652220.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,33,25
53,1596204902.0,1596845108.0,1596274382.0,1597363234.287,22.6218475,88.3783363888888,0,1,1596197702.0,1596722460.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,65,33,25
54,1579195419.0,1597252508.0,1579352019.0,1597267130.527,25.497894,85.36821,0,1,1579191819.0,1580740560.0,235.0,275.0,25.497687786396398,85.31407605559771,25.259515,83.239894,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,65,41,7
55,1579265339.0,1597235411.0,1579358819.0,1597232163.82,13.00823,77.66232,0,1,1579261739.0,1579692180.0,31.0,250.0,13.007503209603689,77.66509885593489,13.199089183304451,77.70855423495904,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,65,35,14
56,1580828741.0,1597235411.0,1580920001.0,1597232062.0,13.00823,77.66232,0,1,1580825141.0,1580891760.0,24.6,250.0,13.007503209603689,77.66509885593489,13.040842,77.481669,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,65,35,15
57,1596715475.0,1597018209.0,1596804995.0,1597230728.287,22.2253738888888,84.8533130555555,0,1,1596708275.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,32,24
58,1596741174.0,1596795919.0,1596830694.0,1597229987.45,22.215616,84.664345,0,1,1596733974.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,65,32,24
59,1596741265.0,1597061728.0,1596829885.0,1597229764.66,22.2233247222222,84.6627258333333,0,1,1596734065.0,1597226520.0,30.0,275.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,65,32,24
60,1597058512.0,1597018209.0,1597148032.0,1597229835.783,22.2395252777777,84.7517108333333,0,1,1597051312.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,61,32,25
61,1597058785.0,1596881716.0,1597148305.0,1597229853.99,22.217709,84.66102,0,1,1597051585.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,61,32,25
62,1597058866.0,1597097713.0,1597148386.0,1597229716.19,22.2368002777777,84.7889827777777,0,1,1597051666.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,61,32,25
63,1597058951.0,1597056307.0,1597148471.0,1597229155.887,22.212584,84.66703,0,1,1597051751.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,61,32,25
64,1597059675.0,1597056912.0,1597149195.0,1597229138.083,22.214624,84.665855,0,1,1597052475.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,61,32,25
65,1596649121.0,1596705010.0,1596738641.0,1597188346.1,22.220573,84.65982,0,1,1596641921.0,1597226520.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,32,24
66,1589290836.0,1597171814.0,1589437416.0,1597181367.34,22.228588,84.8574,0,1,1589283636.0,1589455860.0,195.0,250.0,16.560192249175344,80.79229309159953,21.895266,85.548343,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,37,20
67,1596469753.0,1596656413.0,1596539233.0,1597100248.35,22.965517,88.42395,0,1,1596462553.0,1597227720.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,65,33,25
68,1596715315.0,1597061728.0,1596803935.0,1597061431.427,22.2233247222222,84.6627258333333,0,1,1596708115.0,1597058820.0,30.0,275.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,65,32,24
69,1596469443.0,1596517808.0,1596538923.0,1597013729.1,22.9667902777777,88.4256291666666,0,1,1596462243.0,1597227720.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,33,25
70,1580130549.0,1596912616.0,1580223669.0,1596908728.34,22.231882,84.858635,0,1,1580126949.0,1580482980.0,30.0,250.0,22.231627645808015,84.86986841751269,22.223080894364767,84.66622116237794,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,65,41,9
71,1596205059.0,1596586209.0,1596274539.0,1596800703.503,22.5635897222222,88.2753180555555,0,1,1596197859.0,1596792300.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,65,33,25
72,1596139117.0,1596705010.0,1596142237.0,1596796860.167,22.220573,84.65982,0,1,1596131917.0,1596792300.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,65,32,24
73,1596139191.0,1596795609.0,1596142311.0,1596796885.01,22.2240113888888,84.6646786111111,0,1,1596131991.0,1596792300.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,32,24
74,1596205357.0,1596758706.0,1596281437.0,1596808998.983,26.18411,91.68226,0,1,1596198157.0,1596792300.0,241.0,250.0,26.19229040350968,91.75127677536253,26.655095,90.262004,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,36,24
75,1596205636.0,1596716411.0,1596248536.0,1596807618.137,26.1857522222222,91.8410252777777,0,1,1596198436.0,1596792300.0,145.0,250.0,26.19229040350968,91.75127677536253,26.688955,92.688447,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,35,25
76,1596470444.0,1596695726.0,1596539924.0,1596794176.717,22.9703308333333,88.4210372222222,0,1,1596463244.0,1596792300.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,33,25
77,1596548298.0,1596612305.0,1596704178.0,1596793229.52,22.964928,88.424736,0,1,1596541098.0,1596792300.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,65,33,25
78,1596547794.0,1596665710.0,1596703674.0,1596793276.09,22.966528,88.42343,0,1,1596540594.0,1596792300.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,65,33,25
79,1596547934.0,1596791712.0,1596703814.0,1596799034.18,22.559143,88.32408,0,1,1596540734.0,1596792300.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,65,33,25
80,1596552044.0,1596783609.0,1596707924.0,1596792408.67,22.9664469444444,88.4197069444444,0,1,1596544844.0,1596791340.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,65,33,25
81,1596561873.0,1596586209.0,1596701193.0,1596793218.43,22.554728,88.31911,0,1,1596554673.0,1596791340.0,174.0,250.0,22.585401,88.428272,22.536511,88.306921,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,65,32,26
82,1596552227.0,1596795307.0,1596708107.0,1596792399.96,22.9701697222222,88.4212516666666,0,1,1596545027.0,1596791340.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,33,25
83,1596552146.0,1596796507.0,1596708026.0,1596797688.813,22.56469,88.3215,0,1,1596544946.0,1596791340.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,33,25
84,1596560667.0,1596725415.0,1596650187.0,1596795088.11,22.2196233333333,84.8563169444444,0,1,1596553467.0,1596791340.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,65,31,24
85,1596560857.0,1596636014.0,1596650377.0,1596794062.28,22.226044,84.65984,0,1,1596553657.0,1596791340.0,30.0,250.0,22.231627645808015,84.86986841751269,22.258833,84.679293,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,65,31,24
86,1596207623.0,1596795307.0,1596356243.0,1596816017.407,26.627367,92.79803,0,1,1596200423.0,1596789840.0,451.0,250.0,26.19229040350968,91.75127677536253,27.479065,94.961065,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,63,35,25
87,1596211461.0,1596792315.0,1596278181.0,1596805279.49,22.966875,88.415535,0,1,1596204261.0,1596789840.0,214.0,250.0,26.19229040350968,91.75127677536253,23.081873,87.03741,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,33,25
88,1596279053.0,1596586209.0,1596358253.0,1596809652.5,20.5828641666666,86.0486341666666,0,1,1596271853.0,1596789120.0,250.0,250.0,26.19229040350968,91.75127677536253,20.829132,84.206799,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,32,24
89,1592246717.0,1596742822.0,1592348717.0,1596741040.163,28.700888,77.44531,0,1,1592239517.0,1592585520.0,66.0,250.0,28.722966,77.345364,28.430237,77.859596,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,39,24
90,1592423660.0,1596742515.0,1592517680.0,1596739617.33,28.7034,77.4528,0,1,1592416460.0,1594217100.0,43.0,250.0,28.722966,77.345364,28.476329,77.733763,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,65,39,24
91,1594226924.0,1596742515.0,1594320944.0,1596739617.41,28.7034,77.4528,0,1,1594219724.0,1596185880.0,43.0,250.0,28.722966,77.345364,28.476329,77.733763,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,65,37,24
92,1595610465.0,1596742515.0,1595704485.0,1596739617.56,28.7034,77.4528,0,1,1595603265.0,1596185880.0,43.0,250.0,28.658633,77.438643,28.476329,77.733763,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,36,25
93,1596035922.0,1596742515.0,1596129942.0,1596739617.64,28.7034,77.4528,0,1,1596028722.0,1596274620.0,43.0,250.0,28.658633,77.438643,28.476329,77.733763,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,63,36,25
94,1596469526.0,1596656109.0,1596539006.0,1596723056.387,22.9668,88.42557,0,1,1596462326.0,1596722460.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,65,33,25
95,1596471029.0,1596702907.0,1596540149.0,1596724207.267,23.198154,87.07546,0,1,1596463829.0,1596722160.0,221.0,250.0,26.19229040350968,91.75127677536253,23.081873,87.03741,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,65,33,25
96,1596205264.0,1596703209.0,1596232800.0,1596225600.0,25.603304,92.032845,1,0,1596198064.0,1596225600.0,241.0,250.0,26.19229040350968,91.75127677536253,26.655095,90.262004,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,65,27,24
97,1596116930.0,1596586209.0,1596201180.0,1596193980.0,22.5788461111111,88.3326530555555,1,0,1596109730.0,1596193980.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,63,33,26
98,1596184325.0,1596586209.0,1596201180.0,1596193980.0,22.554728,88.31911,1,0,1596177125.0,1596193980.0,174.0,250.0,23.52526791608896,87.26442434857088,22.237139,87.923675,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,63,33,26
99,1596184993.0,1596579622.0,1596201180.0,1596193980.0,22.563108,88.32379,1,0,1596177793.0,1596193980.0,174.0,250.0,23.52526791608896,87.26442434857088,22.237139,87.923675,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,63,33,26
100,1596204221.0,1596665710.0,1596219180.0,1596211980.0,22.966528,88.42343,1,0,1596197021.0,1596211980.0,222.0,250.0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,63,33,26
